method,subject,group,budget,sq_err,rho_all,rho_new_only,rho_legacy_only
stratified_bayes_irt,claude-4.5__react,legacy,70,0.019345512328969656,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__react,new,70,0.005259555990798357,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__tool_calling,legacy,70,0.01448767103038588,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__react,new,70,0.004819482451196879,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__tool_calling,new,70,0.004561380622869339,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,70,0.003527421217468418,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,70,0.00028559972653615295,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__react,legacy,70,0.001003098640995552,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-4o__tool_calling,legacy,70,0.000500453617390822,0.9930069930069931,1.0,1.0
stratified_bayes_irt,gpt-oss-120b__react,legacy,70,2.4981291747119867e-06,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__react,new,75,0.004399170263065231,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-opus-4.8__tool_calling,new,75,0.0033920297771742004,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__react,legacy,75,0.013687340475831344,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__react,new,75,0.004114176148081081,0.9930069930069931,1.0,1.0
bayes_maxinfo,claude-4.5__tool_calling,legacy,75,0.010733547809466356,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__react,new,75,0.005114785775363441,0.9930069930069931,1.0,1.0
bayes_maxinfo,kimi-k2.5__tool_calling,new,75,0.0030633477189276254,0.9930069930069931,1.0,1.0
bayes_maxinfo,deepseek-v3.2__tool_calling,new,75,0.003415200442633658,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,75,0.0006782145767315477,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__react,legacy,75,0.0004253540566369893,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-4o__tool_calling,legacy,75,0.0005176431769025696,0.9930069930069931,1.0,1.0
bayes_maxinfo,gpt-oss-120b__react,legacy,75,2.9052864544037044e-05,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__react,new,75,0.005135094612947038,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,75,0.0020167106282380394,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__react,legacy,75,0.011305269553845412,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__react,new,75,0.00411417614808111,0.9930069930069931,1.0,1.0
stratified_bayes_irt,claude-4.5__tool_calling,legacy,75,0.008637131733816186,0.9930069930069931,1.0,1.0
stratified_bayes_irt,deepseek-v3.2__react,new,75,0.003082218399476896,0.9930069930069931,1.0,1.0
stratified_bayes_irt,kimi-k2.5__tool_calling,new,75,0.0036821656858306955,0.9930069930069931,1.0,1.0
