method,budget,repeat,rho_all,mse_new
random,75,107,0.9720279720279721,0.00027616799959760663
random,75,108,0.9860139860139862,0.0004262830508190421
random,75,109,0.9930069930069931,0.00020369518635883615
random,75,110,1.0,0.0004277456197709728
random,75,111,0.9930069930069931,0.00029233190818704716
random,75,112,0.9860139860139862,8.759747162282376e-05
random,75,113,0.9930069930069931,0.00016196153781667646
random,75,114,0.9930069930069931,0.0008692144928994171
random,75,115,0.9930069930069931,0.0015454761162248711
random,75,116,1.0,6.291031638247636e-05
random,75,117,0.9790209790209792,0.0001890442801334612
random,75,118,0.9930069930069931,0.0021534004661066747
random,75,119,1.0,0.0002955344298576534
random,75,120,0.9930069930069931,0.0007238401824187267
random,75,121,1.0,0.00014335160873866335
random,75,122,0.9720279720279721,0.00047742253072447985
random,75,123,1.0,7.854467414449401e-05
random,75,124,1.0,0.0007903870697315675
random,75,125,0.9772344233319931,0.0007638843116543394
random,75,126,0.9930069930069931,0.0009151341146488298
random,75,127,0.9842396880153765,0.0007326155961303048
random,75,128,0.9982502173821435,0.000358172727729993
random,75,129,0.9930069930069931,0.00029571094680012536
random,75,130,0.9860139860139862,0.0003815233975487502
random,75,131,1.0,0.0008066518451452814
random,75,132,0.9930069930069931,9.717981992857616e-05
random,75,133,0.9877423203570683,0.0002507243431752277
random,75,134,0.9930069930069931,0.0007965903794242456
random,75,135,0.9860139860139862,0.0007883192998340148
random,75,136,0.9930069930069931,0.0002275501902989431
random,75,137,0.9930069930069931,0.0007853689452240808
random,75,138,0.9860139860139862,0.00032914829904599134
random,75,139,0.9930069930069931,5.4260986201231063e-05
random,75,140,0.9860139860139862,0.0003520955015676591
random,75,141,0.9720279720279721,0.0006602184330097433
random,75,142,0.9930069930069931,0.0009652649263115539
random,75,143,0.99124495269876,4.7099441677984955e-05
random,75,144,0.9860139860139862,0.00019015381520044372
random,75,145,0.9860139860139862,0.00017514987509011993
random,75,146,0.9982502173821435,0.0012902074007008365
random,75,147,0.9720279720279721,0.0005487858088962671
random,75,148,0.9860139860139862,0.0005375391579900433
random,75,149,0.9930069930069931,0.00016768573009405782
random,75,150,1.0,0.0005509796623241652
random,75,151,0.9930069930069931,0.0004391435709136
random,75,152,0.9930069930069931,0.0001233043274147845
random,75,153,0.99124495269876,0.00013482836208775591
random,75,154,0.9930069930069931,7.511520211927744e-05
random,75,155,0.9930069930069931,0.00021184018241872447
random,75,156,0.9930069930069931,0.00031207658903810925
random,75,157,0.9860139860139862,0.0001728299381318851
random,75,158,0.9930069930069931,0.0003561301745385018
random,75,159,0.9930069930069931,0.0004259552336401572
random,75,160,1.0,0.0003043602769813725
random,75,161,1.0,7.778817296245898e-05
random,75,162,1.0,0.00011364632899082884
random,75,163,1.0,9.788588769847335e-05
random,75,164,0.9982502173821435,0.0003130348238686873
random,75,165,0.9930069930069931,6.139731401840822e-05
random,75,166,0.9930069930069931,0.00024139416193015022
random,75,167,0.9930069930069931,0.00021963214459366513
random,75,168,1.0,0.0002254824204013895
random,75,169,1.0,0.00024396626594906158
random,75,170,0.9860139860139862,0.0014301096859648283
random,75,171,0.9860139860139862,0.004049444595342294
random,75,172,0.9930069930069931,0.0012759095283604146
random,75,173,1.0,0.00019184333450698342
random,75,174,0.9930069930069931,0.00032703009573629787
random,75,175,0.9930069930069931,0.00037526965444393867
random,75,176,0.9930069930069931,0.0022043886457756923
random,75,177,1.0,0.0002543051154368494
random,75,178,0.9930069930069931,0.0007909670539711249
random,75,179,0.9930069930069931,0.00018770779471187005
random,75,180,0.9930069930069931,0.000112158543332831
random,75,181,1.0,0.001269807085492012
random,75,182,1.0,0.00012310259376624148
random,75,183,0.9930069930069931,0.0007401806079506395
random,75,184,1.0,0.00019171725097664454
random,75,185,1.0,0.00016007028486159252
random,75,186,0.9860139860139862,0.00018016799959760682
random,75,187,0.9930069930069931,0.00030657934711533666
random,75,188,1.0,0.0002878433345069839
random,75,189,0.9930069930069931,7.723340542896911e-05
random,75,190,0.9930069930069931,0.0001758559428600174
random,75,191,0.9930069930069931,0.0005314114984155716
random,75,192,0.9790209790209792,0.00017376295625639115
random,75,193,1.0,0.0002391498750901175
random,75,194,0.9930069930069931,0.00021194104924299455
random,75,195,0.9982502173821435,0.0004000324598024873
random,75,196,0.9860139860139862,0.0004116321445936663
random,75,197,1.0,0.00010529959928239707
random,75,198,0.9790209790209792,9.667548580721797e-05
random,75,199,0.9930069930069931,0.00042910732189862995
random,80,0,0.9860139860139862,0.0001063485551531609
random,80,1,1.0,6.782905160706181e-05
random,80,2,0.9790209790209792,0.00018868454806096204
random,80,3,0.9930069930069931,0.00010164997359287737
random,80,4,0.9930069930069931,0.00031924749132337797
random,80,5,1.0,5.0719122529047896e-05
random,80,6,1.0,0.0002571021012524514
random,80,7,1.0,0.00029622000905386907
random,80,8,1.0,0.0001760072430964252
random,80,9,0.9930069930069931,0.0003545976686283403
random,80,10,1.0,0.00010306841330918994
random,80,11,0.9790209790209792,0.00026392834238720634
random,80,12,1.0,0.00012886628564961477
random,80,13,0.99124495269876,4.039110834465071e-05
random,80,14,0.99124495269876,0.0009153467821035108
random,80,15,0.9860139860139862,0.00016162337784819545
random,80,16,1.0,0.0003140391579900389
random,80,17,0.9930069930069931,0.00021297532820280628
random,80,18,0.9982502173821435,0.0010006083069262035
random,80,19,0.9930069930069931,0.0008571242643730202
random,80,20,1.0,0.000516321959408475
random,80,21,1.0,3.524926437301947e-05
random,80,22,0.9860139860139862,0.0003641278104723117
random,80,23,0.9842396880153765,4.639731401840865e-05
random,80,24,0.9930069930069931,0.00016665440621699092
random,80,25,0.99124495269876,0.0002712200090538705
random,80,26,0.99124495269876,5.038667572053782e-05
random,80,27,0.9930069930069931,4.666327146521837e-05
random,80,28,1.0,0.00024535564735174453
random,80,29,0.9930069930069931,9.9522314018409e-05
random,80,30,0.9930069930069931,0.00013367568281273594
random,80,31,0.9930069930069931,0.0004376207182737295
random,80,32,1.0,6.594518635883588e-05
random,80,33,0.9930069930069931,0.00042664997359287855
random,80,34,0.9930069930069931,0.00011377320054323134
random,80,35,0.9790209790209792,0.0003940701863588331
random,80,36,0.9930069930069931,0.00011909234947940065
random,80,37,0.9860139860139862,0.00029553295231628187
random,80,38,0.9930069930069931,0.00021749660479855156
random,80,39,0.9930069930069931,0.00033629093103968696
random,80,40,0.9860139860139862,0.00013462869699713294
random,80,41,0.9860139860139862,0.0004319247962879115
random,80,42,0.9930069930069931,8.150369699713348e-05
random,80,43,0.9930069930069931,8.041770408933218e-05
random,80,44,1.0,0.00010437603742266386
random,80,45,0.9982502173821435,0.00012175192394748556
random,80,46,1.0,0.00010009855515316121
random,80,47,0.9930069930069931,0.00026689820054323377
random,80,48,0.9930069930069931,0.0003106038743020966
random,80,49,0.9860139860139862,0.00015590529274181223
random,80,50,1.0,0.000473835257280817
random,80,51,0.9860139860139862,0.00019081220763542952
random,80,52,0.9930069930069931,0.0005110692998340156
random,80,53,0.99124495269876,0.00028504979628791327
random,80,54,0.9930069930069931,9.433614380564369e-05
random,80,55,0.9930069930069931,0.0003259850799758552
random,80,56,1.0,0.00029615351969216995
random,80,57,1.0,0.0007287111438056447
random,80,58,1.0,0.0007709097253659291
random,80,59,0.9930069930069931,0.0003745001508978425
random,80,60,0.9982502173821435,5.3046250188623e-05
random,80,61,0.9930069930069931,0.00023968188848649341
random,80,62,0.9930069930069931,0.00034497887430209477
random,80,63,0.9930069930069931,7.498773955032425e-05
random,80,64,0.9982502173821435,8.274483174890804e-05
random,80,65,0.9930069930069931,0.00012656132111060794
random,80,66,1.0,0.00045934057642975503
random,80,67,0.9982502173821435,8.485032820280784e-05
random,80,68,1.0,4.551078919571411e-05
random,80,69,1.0,0.00022159678210351477
random,80,70,1.0,8.899483174890634e-05
random,80,71,0.9930069930069931,0.0003376428813942918
random,80,72,0.9930069930069931,0.0007061490870680565
random,80,73,1.0,0.00016219961898294741
random,80,74,0.9860139860139862,0.0002807944771389769
random,80,75,0.9860139860139862,0.00013702231401840895
random,80,76,0.9860139860139862,0.00020652586011769757
random,80,77,0.9930069930069931,0.0005746996189829479
random,80,78,0.9860139860139862,0.00010377763316734537
random,80,79,0.9860139860139862,0.0004254088388411057
random,80,80,0.9930069930069931,0.00013950458352195538
random,80,81,1.0,0.00034161007997585754
random,80,82,0.99124495269876,0.00029819252678436626
random,80,83,0.9930069930069931,3.660121472762961e-05
random,80,84,1.0,0.0005678512147276304
random,80,85,0.9982502173821435,6.754093103968561e-05
random,80,86,0.9930069930069931,0.0004029797608269177
random,80,87,0.9930069930069931,0.0002897483778481985
random,80,88,0.9860139860139862,0.00020840972536592664
random,80,89,0.9930069930069931,0.00010184944167798553
random,80,90,0.9930069930069931,9.039110834465166e-05
random,80,91,0.9930069930069931,0.00018203561189075032
random,80,92,0.9930069930069931,0.00023700015089784228
random,80,93,1.0,0.00013043986720989788
random,80,94,0.9930069930069931,8.974837784819671e-05
random,80,95,0.9860139860139862,0.00041856043458578696
random,80,96,0.9930069930069931,0.0006960870303304653
random,80,97,1.0,0.0004134629168552867
random,80,98,0.9930069930069931,0.00018081664025954242
random,80,99,0.9930069930069931,0.0012526473140184115
random,80,100,0.9930069930069931,0.00028017390976309053
random,80,101,0.99124495269876,0.0004471951863588344
random,80,102,0.9790209790209792,0.0009365568884864965
random,80,103,0.9930069930069931,0.0001719292289120259
random,80,104,0.9930069930069931,0.0007303955409687673
random,80,105,0.9930069930069931,0.00010331220763542996
random,80,106,0.9860139860139862,0.00010856486720989753
random,80,107,0.9930069930069931,0.00025315706579145714
random,80,108,0.9860139860139862,9.526699486947416e-05
random,80,109,1.0,0.00017190706579145912
random,80,110,1.0,0.0006179841934510312
random,80,111,0.9720279720279721,0.00014821468990493345
random,80,112,0.9930069930069931,0.00011539110834465059
random,80,113,0.9860139860139862,7.21951863588339e-05
random,80,114,1.0,0.00021397266862833674
random,80,115,0.9860139860139862,6.146823600422502e-05
random,80,116,1.0,0.0001328334842311769
random,80,117,0.99124495269876,0.00011991238494039496
random,80,118,1.0,9.690706579145894e-05
random,80,119,0.9930069930069931,3.1082597706352584e-05
random,80,120,0.9930069930069931,0.0001435825977063525
random,80,121,0.9930069930069931,0.0001390169948694719
random,80,122,0.9930069930069931,0.00030530688848649383
random,80,123,0.9930069930069931,5.674749132337373e-05
random,80,124,0.9930069930069931,8.425192394748734e-05
random,80,125,0.9930069930069931,0.00015947355515316295
random,80,126,0.99124495269876,0.00016257639203259505
random,80,127,1.0,0.0002066366757205385
random,80,128,0.9982502173821435,0.0005179398672098989
random,80,129,1.0,2.097621472762938e-05
random,80,130,1.0,0.00025973951259997157
random,80,131,0.9930069930069931,8.329890976309097e-05
random,80,132,0.9860139860139862,7.629536366380029e-05
random,80,133,0.9930069930069931,0.00016973507997585562
random,80,134,1.0,3.64460728836579e-05
random,80,135,0.9930069930069931,0.0004095178813942955
random,80,136,0.9930069930069931,0.0001229265693375598
random,80,137,0.9930069930069931,0.0017846065338765666
random,80,138,1.0,0.00045051965444394064
random,80,139,1.0,0.00025415440621699134
random,80,140,0.9860139860139862,6.047089557869362e-05
random,80,141,1.0,0.0006328556473517421
random,80,142,0.9930069930069931,8.664554096876522e-05
random,80,143,0.9930069930069931,0.00020898596650067923
random,80,144,0.9930069930069931,7.886628564961556e-05
random,80,145,0.9930069930069931,8.51162856496142e-05
random,80,146,0.9930069930069931,0.00011900369699713351
random,80,147,0.9860139860139862,0.0002945577750113171
random,80,148,0.9930069930069931,9.09895125999701e-05
random,80,149,1.0,0.0002109363211106065
random,80,150,1.0,0.0004144159310396878
random,80,151,0.9930069930069931,5.543986720989987e-05
random,80,152,0.9790209790209792,4.896823600422524e-05
random,80,153,0.9930069930069931,0.00011018277501131855
random,80,154,0.9930069930069931,0.0006467740870680576
random,80,155,1.0,0.00024003649841557216
random,80,156,0.9930069930069931,0.00020481929983401189
random,80,157,1.0,0.0001855595480609629
random,80,158,0.9930069930069931,0.00023201344877018019
random,80,159,0.9930069930069931,0.0006724833069262099
random,80,160,1.0,0.0002090302927418138
random,80,161,0.9930069930069931,7.230600196167293e-05
random,80,162,1.0,0.00027749217217443986
random,80,163,0.9930069930069931,0.0001393937679191169
random,80,164,0.9930069930069931,0.00011242125018862196
random,80,165,0.9930069930069931,8.436273955032501e-05
random,80,166,0.9930069930069931,0.00012071025728082126
random,80,167,0.99124495269876,0.0005036668175645087
random,80,168,0.9930069930069931,0.00016040440621698917
random,80,169,0.9930069930069931,0.0006985028104723088
random,80,170,0.9860139860139862,0.0003125985551531646
random,80,171,1.0,0.0004148591934510367
random,80,172,0.9930069930069931,0.00040222621472762765
random,80,173,0.9930069930069931,0.00019183171118153006
random,80,174,0.9860139860139862,0.0013348724913233778
random,80,175,0.99124495269876,0.0002761623849403951
random,80,176,1.0,0.00011986805869926173
random,80,177,0.99124495269876,0.00012106486720989823
random,80,178,0.9930069930069931,7.033348423117372e-05
random,80,179,0.9930069930069931,9.500103742266586e-05
random,80,180,1.0,0.00011485919345103317
random,80,181,1.0,0.0011543760374226628
random,80,182,0.9930069930069931,0.0005483919948694758
random,80,183,0.9930069930069931,7.60958955786928e-05
random,80,184,1.0,4.2186321110607775e-05
random,80,185,0.9930069930069931,0.00012199571827372671
random,80,186,1.0,0.00010428738494039405
random,80,187,0.9930069930069931,0.00011454890976309174
random,80,188,0.9930069930069931,0.00026643277501131704
random,80,189,0.9930069930069931,0.00020781132111060948
random,80,190,0.9930069930069931,0.0001229930586992597
random,80,191,1.0,0.00019883525728082272
random,80,192,0.9982502173821435,0.0001684717821035141
random,80,193,0.9930069930069931,6.228827146521841e-05
random,80,194,0.9930069930069931,0.00018879536366379958
random,80,195,0.9930069930069931,0.0006006969594084822
random,80,196,1.0,0.00013052851969217057
random,80,197,0.9720279720279721,7.786894522408109e-05
random,80,198,1.0,8.194695940848199e-05
